82	4 	0.020000
94	10 	0.020000
82	11 	0.020000
82	11 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
82	10 	0.020000
94	10 	0.020000
82	10 	0.020000
94	7 	0.020000
93	3 	0.020000
59	2 	0.020000
94	1 	0.020000
64	1 	0.020000
62	1 	0.020000
65	1 	0.020000
66	1 	0.020000
77	1 	0.020000
77	2 	0.020000
77	3 	0.020000
76	4 	0.020000
75	4 	0.020000
89	6 	0.020000
89	6 	0.020000
89	6 	0.020000
89	7 	0.020000
89	7 	0.020000
89	8 	0.020000
89	8 	0.020000
89	8 	0.020000
77	8 	0.020000
89	8 	0.020000
89	9 	0.020000
89	9 	0.020000
77	8 	0.020000
77	9 	0.020000
89	8 	0.020000
77	8 	0.020000
89	8 	0.020000
77	9 	0.020000
77	9 	0.020000
89	9 	0.020000
89	9 	0.020000
89	9 	0.020000
77	9 	0.020000
89	9 	0.020000
77	10 	0.020000
77	10 	0.020000
89	10 	0.020000
77	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	9 	0.020000
89	9 	0.020000
89	9 	0.020000
89	9 	0.020000
77	9 	0.020000
89	9 	0.020000
77	9 	0.020000
89	9 	0.020000
77	9 	0.020000
89	9 	0.020000
77	9 	0.020000
89	9 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	9 	0.020000
89	9 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	10 	0.020000
89	9 	0.020000
89	6 	0.020000
59	2 	0.020000
67	1 	0.020000
65	1 	0.020000
63	1 	0.020000
64	1 	0.020000
61	1 	0.020000
63	1 	0.020000
60	1 	0.020000
68	1 	0.020000
61	1 	0.020000
65	1 	0.020000
66	1 	0.020000
65	1 	0.020000
59	1 	0.020000
69	1 	0.020000
63	1 	0.020000
64	1 	0.020000
61	1 	0.020000
63	1 	0.020000
61	1 	0.020000
60	1 	0.020000
60	1 	0.020000
62	1 	0.020000
62	1 	0.020000
62	1 	0.020000
66	1 	0.020000
65	1 	0.020000
68	1 	0.020000
69	1 	0.020000
66	1 	0.020000
64	1 	0.020000
59	1 	0.020000
59	1 	0.020000
70	1 	0.020000
61	1 	0.020000
72	1 	0.020000
65	1 	0.020000
66	1 	0.020000
71	1 	0.020000
59	1 	0.020000
59	1 	0.020000
62	1 	0.020000
68	1 	0.020000
69	1 	0.020000
68	1 	0.020000
70	1 	0.020000
74	1 	0.020000
62	1 	0.020000
65	1 	0.020000
72	1 	0.020000
64	1 	0.020000
69	1 	0.020000
73	1 	0.020000
60	1 	0.020000
63	1 	0.020000
61	1 	0.020000
62	1 	0.020000
60	1 	0.020000
76	1 	0.020000
86	1 	0.020000
74	2 	0.020000
72	5 	0.020000
89	10 	0.020000
89	11 	0.020000
64	10 	0.020000
89	10 	0.020000
89	11 	0.020000
77	12 	0.020000
89	13 	0.020000
77	13 	0.020000
89	14 	0.020000
89	14 	0.020000
89	9 	0.020000
89	2 	0.020000
77	1 	0.020000
59	1 	0.020000
59	1 	0.020000
61	1 	0.020000
61	1 	0.020000
83	1 	0.020000
82	6 	0.020000
82	11 	0.020000
82	12 	0.020000
82	13 	0.020000
82	13 	0.020000
82	13 	0.020000
82	12 	0.020000
94	11 	0.020000
69	10 	0.020000
69	10 	0.020000
69	9 	0.020000
69	8 	0.020000
69	8 	0.020000
69	8 	0.020000
69	9 	0.020000
82	10 	0.020000
82	10 	0.020000
82	12 	0.020000
82	13 	0.020000
82	14 	0.020000
82	14 	0.020000
82	11 	0.020000
83	5 	0.020000
82	2 	0.020000
82	1 	0.020000
69	1 	0.020000
61	1 	0.020000
85	1 	0.020000
85	4 	0.020000
85	4 	0.020000
85	2 	0.020000
85	1 	0.020000
85	1 	0.020000
68	1 	0.020000
65	1 	0.020000
65	1 	0.020000
59	1 	0.020000
84	5 	0.020000
84	10 	0.020000
84	11 	0.020000
84	11 	0.020000
84	11 	0.020000
84	11 	0.020000
84	11 	0.020000
84	11 	0.020000
84	10 	0.020000
84	10 	0.020000
84	7 	0.020000
84	2 	0.020000
84	1 	0.020000
84	1 	0.020000
84	1 	0.020000
83	1 	0.020000
64	1 	0.020000
65	1 	0.020000
82	3 	0.020000
82	9 	0.020000
82	13 	0.020000
82	13 	0.020000
82	13 	0.020000
82	13 	0.020000
82	13 	0.020000
82	13 	0.020000
82	12 	0.020000
82	12 	0.020000
82	12 	0.020000
82	12 	0.020000
82	13 	0.020000
82	14 	0.020000
82	15 	0.020000
82	16 	0.020000
82	16 	0.020000
82	16 	0.020000
94	12 	0.020000
59	6 	0.020000
59	2 	0.020000
59	1 	0.020000
59	1 	0.020000
60	1 	0.020000
72	1 	0.020000
69	1 	0.020000
72	1 	0.020000
73	1 	0.020000
68	1 	0.020000
60	1 	0.020000
62	1 	0.020000
60	1 	0.020000
64	1 	0.020000
63	1 	0.020000
60	1 	0.020000
67	1 	0.020000
90	3 	0.020000
90	9 	0.020000
90	13 	0.020000
59	13 	0.020000
59	12 	0.020000
59	12 	0.020000
90	12 	0.020000
59	11 	0.020000
90	12 	0.020000
59	12 	0.020000
90	12 	0.020000
90	12 	0.020000
90	12 	0.020000
90	6 	0.020000
59	1 	0.020000
91	1 	0.020000
61	1 	0.020000
59	1 	0.020000
75	1 	0.020000
91	2 	0.020000
91	7 	0.020000
91	10 	0.020000
91	10 	0.020000
91	10 	0.020000
91	10 	0.020000
91	10 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	9 	0.020000
91	10 	0.020000
91	10 	0.020000
91	10 	0.020000
91	10 	0.020000
91	10 	0.020000
91	10 	0.020000
92	6 	0.020000
59	1 	0.020000
92	1 	0.020000
59	1 	0.020000
94	4 	0.020000
94	12 	0.020000
59	15 	0.020000
94	15 	0.020000
59	15 	0.020000
94	15 	0.020000
94	14 	0.020000
59	14 	0.020000
94	14 	0.020000
94	14 	0.020000
94	15 	0.020000
59	15 	0.020000
94	16 	0.020000
94	14 	0.020000
94	7 	0.020000
59	1 	0.020000
59	1 	0.020000
59	1 	0.020000
59	1 	0.020000
62	1 	0.020000
68	3 	0.020000
69	12 	0.020000
59	17 	0.020000
59	16 	0.020000
59	16 	0.020000
59	15 	0.020000
59	15 	0.020000
90	14 	0.020000
90	13 	0.020000
90	13 	0.020000
90	14 	0.020000
90	14 	0.020000
90	15 	0.020000
90	15 	0.020000
59	15 	0.020000
90	14 	0.020000
90	14 	0.020000
90	14 	0.020000
90	14 	0.020000
90	15 	0.020000
59	15 	0.020000
59	15 	0.020000
90	15 	0.020000
90	16 	0.020000
90	16 	0.020000
90	16 	0.020000
90	15 	0.020000
90	12 	0.020000
90	7 	0.020000
59	2 	0.020000
59	1 	0.020000
59	1 	0.020000
66	1 	0.020000
71	1 	0.020000
65	1 	0.020000
74	1 	0.020000
65	1 	0.020000
71	1 	0.020000
87	2 	0.020000
88	9 	0.020000
88	13 	0.020000
88	14 	0.020000
88	15 	0.020000
87	15 	0.020000
87	16 	0.020000
87	16 	0.020000
87	15 	0.020000
87	15 	0.020000
87	16 	0.020000
87	16 	0.020000
87	15 	0.020000
87	9 	0.020000
86	2 	0.020000
87	1 	0.020000
59	1 	0.020000
87	1 	0.020000
62	1 	0.020000
59	1 	0.020000
90	4 	0.020000
90	10 	0.020000
90	13 	0.020000
90	13 	0.020000
90	12 	0.020000
90	12 	0.020000
90	12 	0.020000
90	12 	0.020000
90	12 	0.020000
90	12 	0.020000
90	11 	0.020000
90	11 	0.020000
90	11 	0.020000
90	11 	0.020000
90	11 	0.020000
90	11 	0.020000
90	11 	0.020000
90	12 	0.020000
90	12 	0.020000
90	12 	0.020000
90	12 	0.020000
90	12 	0.020000
90	12 	0.020000
90	12 	0.020000
90	12 	0.020000
90	8 	0.020000
59	2 	0.020000
90	1 	0.020000
89	4 	0.020000
89	12 	0.020000
89	18 	0.020000
89	19 	0.020000
89	20 	0.020000
89	18 	0.020000
89	10 	0.020000
59	2 	0.020000
59	1 	0.020000
87	2 	0.020000
87	9 	0.020000
87	14 	0.020000
87	15 	0.020000
87	15 	0.020000
87	16 	0.020000
87	16 	0.020000
87	16 	0.020000
87	16 	0.020000
87	9 	0.020000
87	2 	0.020000
87	1 	0.020000
88	1 	0.020000
59	1 	0.020000
62	1 	0.020000
65	1 	0.020000
61	1 	0.020000
59	1 	0.020000
66	1 	0.020000
89	3 	0.020000
89	7 	0.020000
89	9 	0.020000
77	8 	0.020000
77	8 	0.020000
77	9 	0.020000
77	10 	0.020000
77	12 	0.020000
77	13 	0.020000
77	14 	0.020000
89	15 	0.020000
89	14 	0.020000
77	14 	0.020000
77	14 	0.020000
77	14 	0.020000
77	15 	0.020000
77	15 	0.020000
77	15 	0.020000
89	15 	0.020000
89	16 	0.020000
89	15 	0.020000
89	15 	0.020000
89	16 	0.020000
89	15 	0.020000
89	16 	0.020000
89	16 	0.020000
89	15 	0.020000
89	15 	0.020000
89	16 	0.020000
89	15 	0.020000
89	13 	0.020000
89	7 	0.020000
59	2 	0.020000
76	1 	0.020000
72	1 	0.020000
59	1 	0.020000
85	3 	0.020000
85	6 	0.020000
85	6 	0.020000
85	5 	0.020000
85	5 	0.020000
85	5 	0.020000
85	5 	0.020000
85	5 	0.020000
85	5 	0.020000
85	5 	0.020000
85	5 	0.020000
85	5 	0.020000
85	3 	0.020000
85	2 	0.020000
93	1 	0.020000
85	1 	0.020000
85	1 	0.020000
59	1 	0.020000
83	2 	0.020000
82	5 	0.020000
82	7 	0.020000
82	8 	0.020000
82	8 	0.020000
82	8 	0.020000
82	7 	0.020000
82	7 	0.020000
82	7 	0.020000
82	7 	0.020000
82	7 	0.020000
82	7 	0.020000
94	8 	0.020000
94	8 	0.020000
82	8 	0.020000
82	8 	0.020000
82	9 	0.020000
82	8 	0.020000
82	8 	0.020000
82	8 	0.020000
82	7 	0.020000
94	7 	0.020000
82	7 	0.020000
94	7 	0.020000
82	6 	0.020000
69	6 	0.020000
82	6 	0.020000
94	7 	0.020000
94	7 	0.020000
94	7 	0.020000
82	7 	0.020000
82	7 	0.020000
82	8 	0.020000
82	8 	0.020000
82	8 	0.020000
82	8 	0.020000
82	8 	0.020000
82	8 	0.020000
94	8 	0.020000
82	8 	0.020000
94	7 	0.020000
82	7 	0.020000
82	7 	0.020000
82	7 	0.020000
82	8 	0.020000
82	8 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
94	8 	0.020000
82	8 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
82	9 	0.020000
82	10 	0.020000
82	10 	0.020000
82	10 	0.020000
82	10 	0.020000
82	10 	0.020000
82	9 	0.020000
82	9 	0.020000
82	8 	0.020000
82	6 	0.020000
69	3 	0.020000
82	1 	0.020000
62	1 	0.020000
59	1 	0.020000
60	1 	0.020000
62	1 	0.020000
61	1 	0.020000
62	1 	0.020000
67	1 	0.020000
67	1 	0.020000
63	1 	0.020000
59	1 	0.020000
62	1 	0.020000
64	1 	0.020000
59	1 	0.020000
59	1 	0.020000
59	1 	0.020000
63	1 	0.020000
72	1 	0.020000
64	1 	0.020000
62	1 	0.020000
64	1 	0.020000
59	1 	0.020000
61	1 	0.020000
66	1 	0.020000
61	1 	0.020000
59	1 	0.020000
59	1 	0.020000
69	1 	0.020000
67	1 	0.020000
59	1 	0.020000
66	1 	0.020000
66	1 	0.020000
60	1 	0.020000
67	1 	0.020000
60	1 	0.020000
67	1 	0.020000
62	1 	0.020000
67	1 	0.020000
74	1 	0.020000
66	1 	0.020000
61	1 	0.020000
60	1 	0.020000
75	1 	0.020000
67	1 	0.020000
67	1 	0.020000
59	1 	0.020000
59	1 	0.020000
66	1 	0.020000
67	1 	0.020000
62	1 	0.020000
61	1 	0.020000
60	1 	0.020000
60	1 	0.020000
69	1 	0.020000
63	1 	0.020000
61	1 	0.020000
68	1 	0.020000
63	1 	0.020000
59	1 	0.020000
59	1 	0.020000
65	1 	0.020000
69	1 	0.020000
67	1 	0.020000
0	0 	0.020000
0	0 	0.020000
